25,34,42,45,1,29,65,24,0,1,0,0,0,26,38,12
21,27,25,23,7,78,41,51,0,1,0,0,0,24,29,8
40,74,55,69,46,60,77,66,0,1,0,0,0,7,76,18
25,18,36,43,15,55,47,82,0,1,0,0,0,26,18,38
35,28,19,19,14,24,8,28,0,1,0,0,0,34,29,46
61,55,65,46,18,35,84,28,0,1,0,0,0,26,67,23
41,40,31,37,27,96,33,23,0,1,0,0,0,47,40,33
40,24,21,12,39,15,15,64,0,1,0,0,0,25,33,53
31,27,15,31,27,62,57,18,0,1,0,0,0,17,38,34
49,39,39,53,16,20,64,84,0,1,0,0,0,26,50,59
80,47,12,62,62,26,56,49,0,1,0,0,0,36,78,49
40,5,30,40,43,54,38,9,0,1,0,0,0,26,24,42
44,22,54,36,61,20,57,46,0,1,0,0,0,20,39,48
43,14,27,24,40,59,49,22,0,1,0,0,0,34,25,53
48,8,53,36,31,16,61,30,0,1,0,0,0,34,34,47
63,27,39,51,30,51,32,21,0,1,0,0,0,34,57,51
54,57,34,46,25,37,59,23,0,1,0,0,0,60,26,73
29,47,29,24,30,41,0,29,0,1,0,0,0,47,34,9
40,82,49,50,27,41,41,13,0,1,0,0,0,22,80,21
40,24,30,49,16,28,18,33,0,1,0,0,0,31,39,41
71,7,40,28,45,48,15,11,0,1,0,0,0,43,45,67
64,76,54,27,38,28,91,28,0,1,0,0,0,20,90,53
45,37,38,15,12,22,47,39,0,1,0,0,0,49,39,38
15,31,19,55,1,59,27,18,0,1,0,0,0,25,27,13
37,28,19,24,44,60,68,29,0,1,0,0,0,41,13,52
54,12,33,53,61,36,11,42,0,1,0,0,0,47,34,40
60,78,25,72,51,32,87,29,0,1,0,0,0,10,88,34
43,39,42,62,15,35,4,17,0,1,0,0,0,40,48,31
50,27,30,56,23,23,14,37,0,1,0,0,0,23,38,65
48,31,62,59,55,61,47,24,0,1,0,0,0,43,28,63
36,65,11,45,14,53,67,22,0,1,0,0,0,7,67,14
58,54,20,11,48,60,62,3,0,1,0,0,0,36,36,94
44,8,27,32,39,25,68,36,0,1,0,0,0,39,22,39
51,40,8,39,61,62,15,21,0,1,0,0,0,34,58,40
30,50,19,49,30,51,80,24,0,1,0,0,0,12,55,16
52,20,28,27,27,27,48,41,0,1,0,0,0,40,42,50
51,43,28,28,32,57,52,30,0,1,0,0,0,51,42,54
40,39,23,37,66,23,76,0,0,1,0,0,0,19,47,50
32,46,49,20,18,60,26,13,0,1,0,0,0,56,21,11
60,62,40,32,27,17,64,25,0,1,0,0,0,31,78,23
55,30,18,27,28,52,44,34,0,1,0,0,0,34,46,64
54,2,23,33,48,20,37,27,0,1,0,0,0,40,34,49
73,46,14,56,13,65,5,21,0,1,0,0,0,58,50,83
66,59,12,28,21,31,63,48,0,1,0,0,0,34,79,55
65,2,26,23,6,52,34,23,0,1,0,0,0,42,40,57
49,45,33,9,27,56,41,52,0,1,0,0,0,47,30,69
48,82,14,46,16,62,62,24,0,1,0,0,0,23,86,16
44,31,43,37,52,66,13,22,0,1,0,0,0,49,35,32
25,30,19,64,20,24,9,39,0,1,0,0,0,23,35,10
41,47,51,38,16,70,87,8,0,1,0,0,0,39,53,23
50,30,69,30,51,30,12,27,0,1,0,0,0,53,39,30
53,44,31,13,16,41,55,41,0,1,0,0,0,10,45,43
59,43,20,7,60,80,51,44,0,1,0,0,0,52,5,56
44,44,61,26,10,48,47,20,0,1,0,0,0,57,36,14
58,77,30,28,10,24,51,18,0,1,0,0,0,47,81,38
54,22,52,18,37,49,40,30,0,1,0,0,0,53,27,35
69,48,28,21,19,42,17,56,0,1,0,0,0,65,46,74
46,30,18,17,12,46,67,26,0,1,0,0,0,29,48,41
64,40,59,50,17,40,76,37,0,1,0,0,0,48,61,54
22,28,17,49,28,25,20,49,0,1,0,0,0,5,24,18
27,15,46,2,8,31,18,10,0,1,0,0,0,22,22,39
62,86,43,62,24,45,54,14,0,1,0,0,0,42,94,24
20,18,38,45,22,46,36,52,0,1,0,0,0,29,14,10
9,44,11,56,41,39,49,10,0,1,0,0,0,1,38,8
68,48,38,30,39,66,73,34,0,1,0,0,0,73,11,65
54,28,67,30,52,47,15,51,0,1,0,0,0,33,32,74
49,98,65,20,2,12,73,46,0,1,0,0,0,8,98,15
29,33,25,20,52,25,67,48,0,1,0,0,0,24,38,32
35,17,19,5,15,66,19,16,0,1,0,0,0,22,27,48
41,15,8,21,45,47,65,31,0,1,0,0,0,39,14,46
51,17,28,27,66,32,17,30,0,1,0,0,0,50,27,37
37,42,9,27,42,42,42,20,0,1,0,0,0,16,53,29
47,30,56,42,17,76,81,30,0,1,0,0,0,37,48,34
61,23,22,18,75,52,62,8,0,1,0,0,0,25,42,60
63,95,23,75,17,50,18,7,0,1,0,0,0,4,99,30
47,22,33,48,38,27,46,31,0,1,0,0,0,31,43,45
51,52,32,19,31,42,54,27,0,1,0,0,0,51,11,81
97,71,62,83,85,27,86,54,0,1,0,0,0,57,80,25
46,45,31,16,30,47,57,32,0,1,0,0,0,50,33,55
27,48,51,13,54,47,36,20,0,1,0,0,0,55,16,13
70,19,6,45,25,52,72,22,0,1,0,0,0,41,55,52
36,11,41,21,36,14,7,35,0,1,0,0,0,23,20,35
37,38,21,20,40,32,63,46,0,1,0,0,0,7,41,28
60,33,20,43,71,40,56,28,0,1,0,0,0,40,56,54
19,27,55,10,28,29,46,19,0,1,0,0,0,22,24,31
43,32,29,22,47,17,60,12,0,1,0,0,0,38,46,24
49,31,68,12,34,40,82,59,0,1,0,0,0,34,37,64
52,34,21,41,51,7,38,54,0,1,0,0,0,22,55,40
34,14,52,26,22,51,38,11,0,1,0,0,0,23,29,41
36,49,59,28,20,27,17,57,0,1,0,0,0,62,20,14
55,16,38,32,3,46,66,33,0,1,0,0,0,50,25,55
47,32,68,2,23,37,20,18,0,1,0,0,0,38,29,18
62,47,42,54,63,44,50,24,0,1,0,0,0,68,44,53
36,37,30,24,28,30,56,2,0,1,0,0,0,52,26,18
47,69,18,99,42,62,96,33,0,1,0,0,0,13,76,40
48,55,33,25,55,35,56,39,0,1,0,0,0,30,67,27
47,22,44,16,72,39,12,51,0,1,0,0,0,34,31,60
46,72,12,33,59,99,61,18,0,1,0,0,0,18,77,15
19,25,16,36,36,13,71,25,0,1,0,0,0,12,31,15
61,25,46,44,66,37,5,47,0,1,0,0,0,57,30,61
59,76,39,43,22,38,82,20,0,1,0,0,0,36,82,51
27,30,57,27,5,24,55,24,0,1,0,0,0,39,15,38
17,18,19,8,4,42,21,23,0,1,0,0,0,23,13,8
23,34,50,47,27,38,41,39,0,1,0,0,0,5,37,17
44,48,67,37,21,22,59,9,0,1,0,0,0,11,57,27
44,22,24,34,11,44,70,10,0,1,0,0,0,41,29,50
35,20,50,28,23,40,14,42,0,1,0,0,0,39,15,44
70,72,22,38,34,45,36,29,0,1,0,0,0,34,71,94
57,45,34,54,21,44,22,25,0,1,0,0,0,55,32,15
47,33,44,6,27,61,42,17,0,1,0,0,0,56,32,33
66,35,8,17,51,45,40,6,0,1,0,0,0,36,65,53
41,16,44,32,20,29,76,45,0,1,0,0,0,38,19,50
40,8,45,25,6,56,31,25,0,1,0,0,0,36,25,32
57,36,48,18,28,51,47,51,0,1,0,0,0,58,12,64
50,26,30,18,42,34,13,9,0,1,0,0,0,37,43,52
54,39,30,22,63,43,74,21,0,1,0,0,0,50,44,56
28,30,37,32,33,16,16,45,0,1,0,0,0,36,31,18
64,76,58,59,58,13,76,99,0,1,0,0,0,6,82,37
31,26,63,19,24,37,60,13,0,1,0,0,0,22,37,32
68,73,12,90,13,18,83,18,0,1,0,0,0,39,89,47
47,22,34,27,56,44,52,37,0,1,0,0,0,47,33,35
57,56,36,51,24,12,64,47,0,1,0,0,0,18,52,86
32,38,59,37,29,31,17,21,0,1,0,0,0,22,24,7
49,53,9,22,45,19,59,27,0,1,0,0,0,54,55,15
37,22,31,42,41,56,72,37,0,1,0,0,0,30,22,53
53,32,50,50,0,41,62,21,0,1,0,0,0,30,55,45
27,18,59,41,22,22,47,0,0,1,0,0,0,35,18,28
66,58,34,31,70,45,63,15,0,1,0,0,0,28,47,27
53,16,49,11,41,39,61,68,0,1,0,0,0,43,22,60
51,40,34,26,39,21,61,37,0,1,0,0,0,18,54,59
39,32,28,24,34,55,55,63,0,1,0,0,0,12,18,45
74,58,16,5,15,44,96,17,0,1,0,0,0,26,80,42
22,12,34,15,16,63,6,22,0,1,0,0,0,20,13,38
18,16,67,13,25,20,7,19,0,1,0,0,0,23,10,35
31,36,31,14,17,45,7,19,0,1,0,0,0,49,21,14
48,40,73,20,38,51,73,12,0,1,0,0,0,59,21,52
16,11,13,23,38,20,18,16,0,1,0,0,0,8,14,25
40,21,69,19,25,48,63,36,0,1,0,0,0,42,13,49
21,27,12,2,17,39,20,22,0,1,0,0,0,5,15,21
52,48,62,32,26,86,86,53,0,1,0,0,0,49,18,81
60,33,33,29,55,52,23,26,0,1,0,0,0,45,45,67
48,27,38,17,15,52,51,33,0,1,0,0,0,43,25,62
29,21,79,10,21,36,22,12,0,1,0,0,0,29,31,22
54,43,28,22,20,37,77,17,0,1,0,0,0,57,11,71
44,22,36,34,51,43,9,15,0,1,0,0,0,31,20,63
44,55,47,36,42,46,72,22,0,1,0,0,0,22,64,37
53,20,61,15,46,45,12,23,0,1,0,0,0,28,23,62
48,32,30,53,15,48,61,43,0,1,0,0,0,30,46,54
46,20,40,42,40,47,56,40,0,1,0,0,0,26,25,63
58,41,50,11,10,34,70,26,0,1,0,0,0,50,55,49
42,19,44,19,45,60,37,36,0,1,0,0,0,35,32,46
53,48,24,15,17,67,69,45,0,1,0,0,0,34,12,91
41,7,17,14,17,53,29,28,0,1,0,0,0,25,26,40
54,38,40,11,24,53,89,11,0,1,0,0,0,48,13,76
21,32,16,22,36,37,20,58,0,1,0,0,0,9,15,12
43,43,15,31,7,32,80,34,0,1,0,0,0,39,11,75
65,17,36,17,36,47,10,20,0,1,0,0,0,57,33,58
99,39,26,25,46,26,56,26,0,1,0,0,0,58,86,64
42,11,26,3,77,50,47,54,0,1,0,0,0,27,19,47
55,50,41,36,40,68,64,30,0,1,0,0,0,46,50,65
43,33,30,12,62,47,26,66,0,1,0,0,0,33,30,64
64,61,55,46,36,31,37,44,0,1,0,0,0,44,77,43
48,42,18,38,58,24,11,63,0,1,0,0,0,52,28,60
32,37,15,50,46,43,49,38,0,1,0,0,0,24,46,17
29,20,45,17,19,50,52,6,0,1,0,0,0,38,13,32
29,35,35,53,54,30,36,25,0,1,0,0,0,44,26,22
45,67,15,67,34,43,68,14,0,1,0,0,0,17,71,8
36,11,31,1,11,44,49,6,0,1,0,0,0,36,20,39
40,28,75,5,21,58,33,24,0,1,0,0,0,51,18,27
44,16,51,15,27,49,57,28,0,1,0,0,0,33,30,53
15,22,28,12,47,27,20,18,0,1,0,0,0,0,15,30
38,20,34,16,12,46,68,20,0,1,0,0,0,30,14,57
50,17,43,23,50,35,29,22,0,1,0,0,0,47,25,50
35,45,36,28,32,44,65,14,0,1,0,0,0,37,11,67
42,10,50,19,22,68,27,20,0,1,0,0,0,32,24,50
67,63,86,21,72,56,59,27,0,1,0,0,0,70,67,40
37,16,44,30,40,33,9,26,0,1,0,0,0,40,23,30
90,83,60,31,45,24,90,44,0,1,0,0,0,38,97,99
31,17,21,16,34,21,17,30,0,1,0,0,0,38,14,25
50,43,52,14,16,77,39,23,0,1,0,0,0,14,24,50
45,22,27,16,32,46,61,55,0,1,0,0,0,41,17,58
49,53,60,70,46,35,65,32,0,1,0,0,0,24,66,43
47,18,50,6,26,43,9,25,0,1,0,0,0,31,26,62
67,68,96,60,8,47,99,24,0,1,0,0,0,39,79,68
29,11,32,31,25,51,12,52,0,1,0,0,0,23,12,29
38,34,45,25,25,34,52,43,0,1,0,0,0,49,9,50
34,35,36,3,7,53,14,26,0,1,0,0,0,23,32,55
48,34,10,27,50,40,50,13,0,1,0,0,0,30,31,72
21,4,18,15,26,13,20,27,0,1,0,0,0,16,13,25
23,16,9,33,33,51,20,17,0,1,0,0,0,21,25,15
49,73,32,37,67,18,70,16,0,1,0,0,0,5,77,50
38,30,17,17,9,41,22,10,0,1,0,0,0,22,11,66
56,41,69,11,80,68,53,44,0,1,0,0,0,39,12,47
64,37,12,19,25,23,87,48,0,1,0,0,0,56,12,59
27,30,25,37,46,70,47,17,0,1,0,0,0,32,23,4
18,2,46,24,11,42,20,16,0,1,0,0,0,20,13,24
40,19,34,49,39,33,47,30,0,1,0,0,0,28,38,32
55,21,44,22,33,77,39,15,0,1,0,0,0,29,25,57
57,51,36,47,37,63,55,52,0,1,0,0,0,46,41,79
30,23,14,13,34,41,10,22,0,1,0,0,0,36,7,44
47,42,46,19,60,59,68,29,0,1,0,0,0,46,10,74
61,37,57,4,29,43,2,27,0,1,0,0,0,60,42,57
69,26,24,24,15,53,57,16,0,1,0,0,0,49,51,71
46,14,21,8,19,66,12,24,0,1,0,0,0,25,33,52
76,44,52,58,19,51,78,52,0,1,0,0,0,64,50,82
23,21,48,10,11,32,27,48,0,1,0,0,0,33,16,29
34,37,28,20,49,50,66,15,0,1,0,0,0,30,9,66
17,28,19,13,17,0,5,48,0,1,0,0,0,3,4,31
29,8,50,30,37,36,13,50,0,1,0,0,0,29,21,25
49,88,57,51,15,46,85,9,0,1,0,0,0,22,88,0
70,23,27,15,71,31,9,50,0,1,0,0,0,56,53,46
67,53,29,71,63,38,74,57,0,1,0,0,0,47,75,44
50,31,37,14,41,30,8,47,0,1,0,0,0,57,16,50
82,63,52,35,48,15,53,26,0,1,0,0,0,23,89,64
24,25,11,12,66,47,39,24,0,1,0,0,0,34,24,15
92,64,54,38,46,59,12,16,0,1,0,0,0,84,81,37
35,38,62,19,34,39,28,50,0,1,0,0,0,36,28,53
34,49,37,43,20,48,9,29,0,1,0,0,0,21,53,7
54,46,33,29,22,67,51,43,0,1,0,0,0,70,30,39
24,8,33,28,21,17,20,15,0,1,0,0,0,21,16,36
52,37,17,24,11,67,53,42,0,1,0,0,0,44,51,46
56,32,35,27,39,38,20,49,0,1,0,0,0,48,25,73
61,55,51,59,39,17,77,16,0,1,0,0,0,33,68,18
43,34,70,24,37,35,0,20,0,1,0,0,0,53,28,34
40,52,99,28,14,44,54,28,0,1,0,0,0,61,0,51
23,19,42,29,13,62,9,35,0,1,0,0,0,27,24,22
56,27,12,14,22,58,40,31,0,1,0,0,0,50,45,46
41,32,47,26,46,26,14,27,0,1,0,0,0,46,29,45
82,94,35,21,34,97,62,26,0,1,0,0,0,98,77,8
53,62,26,29,63,78,42,77,0,1,0,0,0,80,10,27
38,37,23,2,69,26,60,10,0,1,0,0,0,22,42,51
26,15,27,26,14,43,59,38,0,1,0,0,0,22,24,36
63,50,48,50,28,61,58,45,0,1,0,0,0,72,47,43
42,34,58,32,23,63,39,9,0,1,0,0,0,40,18,65
26,39,25,22,40,39,20,28,0,1,0,0,0,12,14,12
31,19,17,20,30,30,41,22,0,1,0,0,0,20,15,52
64,30,48,40,74,39,64,39,0,1,0,0,0,27,57,53
46,43,14,19,16,57,77,26,0,1,0,0,0,23,27,80
67,23,29,17,33,68,13,38,0,1,0,0,0,55,24,72
56,34,20,34,53,22,75,16,0,1,0,0,0,47,52,40
33,20,60,23,51,23,17,29,0,1,0,0,0,29,21,48
81,60,11,29,99,21,83,55,0,1,0,0,0,57,82,69
41,36,23,30,38,50,58,5,0,1,0,0,0,53,22,15
59,54,28,40,53,61,59,48,0,1,0,0,0,70,49,30
65,71,30,65,23,84,21,31,0,1,0,0,0,89,43,38
42,7,54,13,28,49,34,47,0,1,0,0,0,27,28,47
44,25,56,41,47,57,70,25,0,1,0,0,0,46,15,54
28,21,16,14,35,72,18,25,0,1,0,0,0,30,13,47
80,88,45,29,45,95,51,51,0,1,0,0,0,91,78,39
54,50,17,16,44,57,13,18,0,1,0,0,0,72,29,40
45,21,15,13,17,65,19,42,0,1,0,0,0,43,29,48
60,71,11,24,29,74,63,31,0,1,0,0,0,88,15,56
46,36,40,21,47,38,18,53,0,1,0,0,0,51,38,37
50,91,30,20,22,38,53,44,0,1,0,0,0,4,90,13
30,19,60,5,14,48,50,41,0,1,0,0,0,33,24,33
64,79,47,38,44,92,57,10,0,1,0,0,0,93,44,33
56,38,24,26,28,66,15,30,0,1,0,0,0,66,31,44
47,36,28,26,30,36,45,9,0,1,0,0,0,58,27,42
69,67,46,31,37,32,84,50,0,1,0,0,0,62,78,31
39,9,56,8,44,40,1,12,0,1,0,0,0,23,29,43
30,44,41,31,35,31,70,35,0,1,0,0,0,20,14,70
74,71,23,17,43,94,25,53,0,1,0,0,0,99,36,39
84,79,52,22,49,95,9,15,0,1,0,0,0,99,63,48
42,53,43,44,53,65,10,32,0,1,0,0,0,68,18,34
62,34,27,30,44,69,59,23,0,1,0,0,0,58,51,33
50,49,25,23,32,46,67,31,0,1,0,0,0,70,19,41
44,32,31,17,59,44,35,53,0,1,0,0,0,53,28,41
49,36,28,25,7,41,71,30,0,1,0,0,0,36,53,39
36,14,50,20,39,37,8,28,0,1,0,0,0,39,21,34
39,43,37,16,48,49,59,9,0,1,0,0,0,12,51,44
48,29,44,62,63,48,7,19,0,1,0,0,0,37,25,68
89,51,28,26,21,21,49,24,0,1,0,0,0,41,86,78
30,10,30,27,32,19,7,48,0,1,0,0,0,30,10,37
28,56,16,33,92,40,64,79,0,1,0,0,0,0,54,14
60,9,18,27,44,62,73,16,0,1,0,0,0,43,37,44
61,14,56,2,35,62,31,44,0,1,0,0,0,41,40,64
41,24,32,29,0,70,82,30,0,1,0,0,0,44,23,48
0,17,58,11,23,22,13,28,0,1,0,0,0,6,14,4
36,13,60,34,10,43,59,22,0,1,0,0,0,31,18,49
58,46,57,19,6,55,24,41,0,1,0,0,0,45,34,84
62,56,53,34,42,24,85,52,0,1,0,0,0,18,74,44
42,34,54,18,53,40,16,19,0,1,0,0,0,57,17,30
51,87,56,49,73,62,92,59,0,1,0,0,0,16,91,20
27,10,37,13,26,38,8,9,0,1,0,0,0,30,19,30
28,47,21,13,31,46,63,36,0,1,0,0,0,7,50,17
57,43,68,26,36,43,70,19,0,1,0,0,0,22,26,89
40,29,56,29,26,39,52,14,0,1,0,0,0,32,33,53
44,41,58,20,21,45,68,66,0,1,0,0,0,39,12,74
43,22,42,23,14,53,19,60,0,1,0,0,0,25,35,55
46,43,35,13,56,54,61,71,0,1,0,0,0,53,12,65
51,20,40,6,31,65,46,31,0,1,0,0,0,25,30,64
75,34,54,34,39,66,68,46,0,1,0,0,0,44,27,92
18,9,26,69,16,43,15,21,0,1,0,0,0,22,17,19
50,55,27,13,57,29,19,30,0,1,0,0,0,46,62,13
32,14,20,16,15,37,12,36,0,1,0,0,0,17,21,46
45,17,58,2,9,54,21,42,0,1,0,0,0,24,26,59
74,56,32,35,48,57,56,33,0,1,0,0,0,53,70,73
42,38,18,19,76,15,26,52,0,1,0,0,0,57,27,23
36,85,6,49,47,11,88,9,0,1,0,0,0,8,82,18
57,18,18,21,55,48,5,37,0,1,0,0,0,37,23,67
41,30,17,53,60,31,12,18,0,1,0,0,0,21,46,41
25,31,57,16,19,43,14,31,0,1,0,0,0,43,12,26
50,46,41,2,58,51,26,7,0,1,0,0,0,18,53,66
38,33,42,7,39,71,78,28,0,1,0,0,0,49,9,47
47,34,65,5,7,48,20,49,0,1,0,0,0,58,20,47
51,20,37,32,27,49,68,13,0,1,0,0,0,26,42,40
17,32,53,35,18,33,53,30,0,1,0,0,0,15,32,2
28,35,43,35,20,25,52,16,0,1,0,0,0,32,37,12
24,10,30,33,11,31,77,23,0,1,0,0,0,19,19,35
25,31,19,38,2,50,46,85,0,1,0,0,0,25,22,3
29,31,46,7,37,52,75,15,0,1,0,0,0,30,13,54
38,33,48,26,28,45,1,38,0,1,0,0,0,44,19,53
55,67,17,68,31,35,64,54,0,1,0,0,0,29,80,32
45,22,74,12,14,44,22,28,0,1,0,0,0,48,30,31
41,44,28,34,45,29,15,13,0,1,0,0,0,47,42,32
30,46,36,17,33,19,48,56,0,1,0,0,0,11,51,13
41,75,32,27,62,30,79,24,0,1,0,0,0,11,76,35
29,22,30,24,14,27,70,22,0,1,0,0,0,38,21,26
26,28,26,17,0,55,20,11,0,1,0,0,0,28,33,21
66,49,46,37,33,75,62,54,0,1,0,0,0,58,53,69
47,32,45,19,36,38,35,9,0,1,0,0,0,52,35,37
54,32,61,17,13,45,73,51,0,1,0,0,0,43,9,67
50,9,70,26,35,43,48,34,0,1,0,0,0,43,26,41
47,53,16,46,40,26,43,54,0,1,0,0,0,27,65,19
34,28,43,52,43,26,87,44,0,1,0,0,0,28,40,29
32,38,20,18,41,46,58,36,0,1,0,0,0,10,45,36
49,38,55,30,12,73,86,16,0,1,0,0,0,34,13,78
33,8,32,22,4,36,15,14,0,1,0,0,0,29,18,43
51,40,46,31,19,52,45,21,0,1,0,0,0,57,4,58
14,20,26,11,15,20,24,20,0,1,0,0,0,17,18,4
39,13,40,28,52,15,3,44,0,1,0,0,0,27,22,33
22,13,35,29,12,27,15,46,0,1,0,0,0,28,11,33
44,13,20,9,22,27,23,14,0,1,0,0,0,43,24,38
48,21,25,38,57,28,45,18,0,1,0,0,0,38,13,47
78,34,36,2,41,51,34,27,0,1,0,0,0,29,47,79
36,52,39,47,33,67,76,28,0,1,0,0,0,49,44,15
44,23,85,45,8,34,19,28,0,1,0,0,0,34,19,31
31,48,11,32,12,80,62,6,0,1,0,0,0,12,51,10
49,22,51,61,58,69,87,17,0,1,0,0,0,40,36,53
26,47,21,38,32,25,52,24,0,1,0,0,0,7,49,22
21,6,48,20,27,34,72,60,0,1,0,0,0,25,15,23
49,18,36,14,54,45,29,74,0,1,0,0,0,49,26,43
56,67,21,49,40,42,74,40,0,1,0,0,0,28,81,35
57,11,75,41,14,36,25,73,0,1,0,0,0,39,38,42
24,0,42,25,6,34,20,33,0,1,0,0,0,21,13,30
49,36,41,28,35,41,10,23,0,1,0,0,0,18,17,57
80,65,42,19,31,56,91,38,0,1,0,0,0,50,91,55
53,24,23,8,15,38,16,16,0,1,0,0,0,48,30,59
44,7,50,25,34,38,52,10,0,1,0,0,0,33,22,51
55,41,43,55,47,20,61,22,0,1,0,0,0,19,43,36
28,25,53,28,13,42,78,41,0,1,0,0,0,35,17,40
38,20,13,16,44,47,60,23,0,1,0,0,0,28,33,46
65,49,77,25,64,49,65,25,0,1,0,0,0,56,36,18
31,15,51,51,39,37,24,39,0,1,0,0,0,34,22,34
31,41,18,20,31,20,59,47,0,1,0,0,0,21,48,19
38,9,51,23,53,31,60,17,0,1,0,0,0,32,22,46
16,20,29,17,58,12,21,35,0,1,0,0,0,2,17,25
36,19,34,27,29,42,39,22,0,1,0,0,0,40,11,42
34,42,46,11,35,48,20,19,0,1,0,0,0,53,11,10
71,38,33,14,43,49,77,49,0,1,0,0,0,51,15,83
46,27,9,7,35,74,21,13,0,1,0,0,0,14,34,52
57,60,37,37,36,34,11,40,0,1,0,0,0,19,75,29
36,20,47,13,15,34,16,15,0,1,0,0,0,37,31,28
41,48,59,35,17,42,84,32,0,1,0,0,0,35,56,14
53,30,73,27,36,70,66,64,0,1,0,0,0,43,14,70
30,44,16,1,10,55,20,11,0,1,0,0,0,14,13,14
65,62,23,31,27,72,66,53,0,1,0,0,0,27,17,54
48,35,75,40,60,41,38,43,0,1,0,0,0,34,38,65
36,17,38,12,41,46,83,22,0,1,0,0,0,40,13,42
32,17,62,5,12,45,37,35,0,1,0,0,0,29,24,43
32,16,70,22,41,43,87,22,0,1,0,0,0,24,19,50
36,21,34,0,18,73,49,25,0,1,0,0,0,42,25,29
70,50,56,20,45,20,65,47,0,1,0,0,0,39,77,51
34,46,22,69,28,30,70,15,0,1,0,0,0,10,30,69
32,47,27,31,53,21,64,20,0,1,0,0,0,27,51,17
32,14,17,52,17,54,65,61,0,1,0,0,0,24,13,48
21,24,29,18,22,36,21,60,0,1,0,0,0,35,14,9
47,30,50,33,14,64,72,18,0,1,0,0,0,52,10,47
11,14,36,20,10,42,20,24,0,1,0,0,0,4,14,18
57,25,79,17,32,44,86,44,0,1,0,0,0,44,16,67
45,29,41,17,1,75,7,16,0,1,0,0,0,36,20,68
90,15,71,23,23,70,75,3,0,1,0,0,0,68,46,82
24,11,39,17,17,55,10,18,0,1,0,0,0,25,16,35
80,64,47,42,10,48,91,96,0,1,0,0,0,42,85,78
55,38,34,21,38,37,19,49,0,1,0,0,0,50,37,65
39,99,29,46,26,22,97,36,0,1,0,0,0,3,93,8
45,19,39,24,62,38,16,38,0,1,0,0,0,39,31,26
32,18,31,8,24,57,20,23,0,1,0,0,0,36,13,23
56,32,54,51,2,66,42,37,0,1,0,0,0,44,48,56
49,41,49,28,22,39,13,33,0,1,0,0,0,55,43,35
61,74,8,71,12,17,87,21,0,1,0,0,0,19,78,14
8,22,33,49,31,52,12,8,0,1,0,0,0,9,20,19
70,51,53,28,22,59,79,10,0,1,0,0,0,19,70,70
31,31,37,32,59,46,56,61,0,1,0,0,0,39,30,25
25,17,16,19,23,61,20,17,0,1,0,0,0,29,19,13
64,25,78,26,12,78,75,24,0,1,0,0,0,39,51,39
62,23,36,15,29,54,36,21,0,1,0,0,0,47,19,67
47,83,21,34,5,17,82,48,0,1,0,0,0,6,86,23
43,21,35,47,11,33,10,26,0,1,0,0,0,39,23,54
53,94,19,40,16,11,99,43,0,1,0,0,0,4,96,35
44,25,29,18,1,41,8,19,0,1,0,0,0,38,20,61
73,45,32,52,58,62,75,11,0,1,0,0,0,36,76,51
26,20,46,12,37,53,15,61,0,1,0,0,0,26,19,40
